origin_lat,origin_lon,dest_lat,dest_lon,predicted_eta,real_eta,distance_km,departure_hour,day_of_week,congestion_index,temp,rain,start_time,end_time
3.065,101.6009,3.0732,101.6076,4.6011446230754,7.033333333333333,2.8476705743744413,21,6,0.7728937728937729,30.34,0,2025-08-24T21:54:45.978536+08:00,2025-08-24T21:54:45.978536+08:00
3.065,101.6009,3.0732,101.6076,8.047060904525637,7.933333333333334,5.554907466351381,21,6,0.8278260869565217,30.34,0,2025-08-24T21:54:45.978536+08:00,2025-08-24T21:54:45.978536+08:00
3.065,101.6009,3.1579,101.7113,25.264357800581358,33.81666666666667,23.945688062812334,13,2,1.386876281613124,33.6,0,2025-08-27T13:06:43.712587+08:00,2025-08-27T13:06:43.712587+08:00
3.065,101.6009,3.1579,101.7113,25.530222328364847,34.083333333333336,25.89445277593923,13,2,1.2401455427531838,33.6,0,2025-08-27T13:06:43.712587+08:00,2025-08-27T13:06:43.712587+08:00
3.065,101.6009,3.1579,101.7113,24.94496160129038,39.583333333333336,24.37661832360678,13,2,1.340293453724605,33.6,0,2025-08-27T13:06:43.712587+08:00,2025-08-27T13:06:43.712587+08:00
3.065,101.6009,3.1579,101.7113,21.443428482935992,21.483333333333334,23.93525181678932,13,2,0.8810663021189338,33.6,0,2025-08-27T13:06:44.316326+08:00,2025-08-27T13:06:44.316326+08:00
3.065,101.6009,3.1579,101.7113,22.368849621429014,23.366666666666667,25.89445277593923,13,2,0.8502122498483929,33.6,0,2025-08-27T13:06:44.316326+08:00,2025-08-27T13:06:44.316326+08:00
3.065,101.6009,3.1579,101.7113,21.55709015650363,25.666666666666668,24.37661832360678,13,2,0.8690744920993227,33.6,0,2025-08-27T13:06:44.316326+08:00,2025-08-27T13:06:44.320600+08:00
3.065,101.6009,3.1579,101.7113,23.95905070501823,28.45,23.93525181678932,13,2,1.1667805878332194,33.6,0,2025-08-27T13:06:44.919185+08:00,2025-08-27T13:06:44.919185+08:00
3.065,101.6009,3.1579,101.7113,25.044560800250395,30.816666666666666,25.89445277593923,13,2,1.1212856276531231,33.6,0,2025-08-27T13:06:44.919185+08:00,2025-08-27T13:06:44.919185+08:00
3.065,101.6009,3.1579,101.7113,23.442755769223282,33.016666666666666,24.37661832360678,13,2,1.117945823927765,33.6,0,2025-08-27T13:06:44.919185+08:00,2025-08-27T13:06:44.919185+08:00
3.065,101.6009,3.1579,101.7113,21.211662013533953,23.083333333333332,23.93525181678932,13,2,0.9466848940533151,33.6,0,2025-08-27T13:06:45.637858+08:00,2025-08-27T13:06:45.637858+08:00
3.065,101.6009,3.1579,101.7113,22.537259656151374,25.733333333333334,25.89445277593923,13,2,0.9363250454821104,33.6,0,2025-08-27T13:06:45.637858+08:00,2025-08-27T13:06:45.654005+08:00
3.065,101.6009,3.1579,101.7113,21.350258570612066,27.65,24.37661832360678,13,2,0.9362302483069976,33.6,0,2025-08-27T13:06:45.637858+08:00,2025-08-27T13:06:45.654005+08:00
3.065,101.6009,3.1579,101.7113,26.261308944586585,30.716666666666665,23.945688062812334,13,2,1.2597402597402596,33.6,0,2025-08-27T13:06:46.241118+08:00,2025-08-27T13:06:46.241118+08:00
3.065,101.6009,3.1579,101.7113,26.89276494891988,32.65,25.89445277593923,13,2,1.1879927228623408,33.6,0,2025-08-27T13:06:46.241118+08:00,2025-08-27T13:06:46.241118+08:00
3.065,101.6009,3.1579,101.7113,25.49637163407088,34.93333333333333,24.37661832360678,13,2,1.1828442437923248,33.6,0,2025-08-27T13:06:46.241118+08:00,2025-08-27T13:06:46.241118+08:00
3.065,101.6009,3.1579,101.7113,22.253004406349504,25.766666666666666,23.93525181678932,13,2,1.0567327409432672,33.6,0,2025-08-27T13:06:46.876007+08:00,2025-08-27T13:06:46.876007+08:00
3.065,101.6009,3.1579,101.7113,23.35963598321235,28.383333333333333,25.89445277593923,13,2,1.0327471194663431,33.6,0,2025-08-27T13:06:46.876007+08:00,2025-08-27T13:06:46.876007+08:00
3.065,101.6009,3.1579,101.7113,22.43142661509525,30.95,24.37661832360678,13,2,1.0479683972911964,33.6,0,2025-08-27T13:06:46.876007+08:00,2025-08-27T13:06:46.880460+08:00
3.065,101.6009,3.1579,101.7113,34.74624219313281,50.733333333333334,23.945688062812334,13,2,2.0806561859193438,33.6,0,2025-08-27T13:06:47.426475+08:00,2025-08-27T13:06:47.428480+08:00
3.065,101.6009,3.1579,101.7113,36.491200586536195,50.8,25.89445277593923,13,2,1.848392965433596,33.6,0,2025-08-27T13:06:47.426475+08:00,2025-08-27T13:06:47.429485+08:00
3.065,101.6009,3.1579,101.7113,34.980992591469075,51.4,23.93525181678932,13,2,2.1079972658920028,33.6,0,2025-08-27T13:06:47.426475+08:00,2025-08-27T13:06:47.429789+08:00
3.065,101.6009,3.1579,101.7113,20.136450630956666,21.416666666666668,23.93525181678932,13,2,0.8783321941216679,33.6,0,2025-08-27T13:06:47.991298+08:00,2025-08-27T13:06:47.991298+08:00
3.065,101.6009,3.1579,101.7113,22.208845521820027,25.333333333333332,25.89445277593923,13,2,0.9217707701637355,33.6,0,2025-08-27T13:06:47.991298+08:00,2025-08-27T13:06:47.991298+08:00
3.065,101.6009,3.1579,101.7113,20.842884841607766,26.766666666666666,24.37661832360678,13,2,0.9063205417607223,33.6,0,2025-08-27T13:06:47.991298+08:00,2025-08-27T13:06:47.999569+08:00
3.065,101.6009,3.0732,101.6076,5.003620259537374,9.833333333333334,2.8476705743744413,13,2,1.0805860805860807,33.6,0,2025-08-27T13:06:48.509106+08:00,2025-08-27T13:06:48.509106+08:00
3.065,101.6009,3.0732,101.6076,5.097097488923302,10.016666666666667,2.837161770204454,13,2,1.1007326007326008,33.6,0,2025-08-27T13:06:48.509106+08:00,2025-08-27T13:06:48.509106+08:00
3.065,101.6009,3.0732,101.6076,5.588616681366705,10.783333333333333,3.7256812874983036,13,2,0.9953846153846153,33.6,0,2025-08-27T13:06:48.509106+08:00,2025-08-27T13:06:48.509106+08:00
3.065,101.6009,3.0732,101.6076,4.265504220731864,7.45,2.837161770204454,13,2,0.8186813186813188,33.6,0,2025-08-27T13:06:48.944983+08:00,2025-08-27T13:06:48.944983+08:00
3.065,101.6009,3.0732,101.6076,4.411212336585346,7.583333333333333,2.8476705743744413,13,2,0.8333333333333334,33.6,0,2025-08-27T13:06:48.944983+08:00,2025-08-27T13:06:48.944983+08:00
3.065,101.6009,3.0732,101.6076,6.957216638583188,7.6,5.554907466351381,13,2,0.7930434782608695,33.6,0,2025-08-27T13:06:48.944983+08:00,2025-08-27T13:06:48.944983+08:00
3.065,101.6009,3.0732,101.6076,6.019693720310691,10.766666666666667,2.8476705743744413,13,2,1.1831501831501834,33.6,0,2025-08-27T13:06:49.362106+08:00,2025-08-27T13:06:49.362106+08:00
3.065,101.6009,3.0732,101.6076,6.140718164430454,11.016666666666667,2.837161770204454,13,2,1.2106227106227108,33.6,0,2025-08-27T13:06:49.362106+08:00,2025-08-27T13:06:49.362106+08:00
3.065,101.6009,3.0732,101.6076,6.6516224159980935,11.866666666666667,3.7256812874983036,13,2,1.0953846153846154,33.6,0,2025-08-27T13:06:49.362106+08:00,2025-08-27T13:06:49.362106+08:00
3.065,101.6009,3.0732,101.6076,4.959469190073463,8.45,2.837161770204454,13,2,0.9285714285714285,33.6,0,2025-08-27T13:06:49.758427+08:00,2025-08-27T13:06:49.758427+08:00
3.065,101.6009,3.0732,101.6076,4.993538365190176,8.466666666666667,2.8476705743744413,13,2,0.9304029304029304,33.6,0,2025-08-27T13:06:49.758427+08:00,2025-08-27T13:06:49.758427+08:00
3.065,101.6009,3.0732,101.6076,6.236728908779612,10.05,3.7256812874983036,13,2,0.9276923076923077,33.6,0,2025-08-27T13:06:49.758427+08:00,2025-08-27T13:06:49.758427+08:00
3.065,101.6009,3.0732,101.6076,5.856812401806595,9.483333333333333,2.8476705743744413,13,2,1.042124542124542,33.6,0,2025-08-27T13:06:50.185237+08:00,2025-08-27T13:06:50.186314+08:00
3.065,101.6009,3.0732,101.6076,6.6564092770044745,10.533333333333333,3.7256812874983036,13,2,0.9723076923076922,33.6,0,2025-08-27T13:06:50.186314+08:00,2025-08-27T13:06:50.186314+08:00
3.065,101.6009,3.0732,101.6076,9.573334919244706,10.133333333333333,5.554907466351381,13,2,1.057391304347826,33.6,0,2025-08-27T13:06:50.186314+08:00,2025-08-27T13:06:50.186314+08:00
3.065,101.6009,3.0732,101.6076,5.721932505278765,9.4,2.837161770204454,13,2,1.032967032967033,33.6,0,2025-08-27T13:06:50.625260+08:00,2025-08-27T13:06:50.633760+08:00
3.065,101.6009,3.0732,101.6076,5.81868961843575,9.45,2.8476705743744413,13,2,1.0384615384615383,33.6,0,2025-08-27T13:06:50.625260+08:00,2025-08-27T13:06:50.633760+08:00
3.065,101.6009,3.0732,101.6076,7.153073543076195,11.25,3.7256812874983036,13,2,1.0384615384615383,33.6,0,2025-08-27T13:06:50.625260+08:00,2025-08-27T13:06:50.633760+08:00
3.065,101.6009,3.0732,101.6076,11.23011922340336,13.25,2.8476705743744413,13,2,1.4560439560439562,33.6,0,2025-08-27T13:06:51.015163+08:00,2025-08-27T13:06:51.030823+08:00
3.065,101.6009,3.0732,101.6076,11.497200322694397,13.55,2.837161770204454,13,2,1.489010989010989,33.6,0,2025-08-27T13:06:51.030823+08:00,2025-08-27T13:06:51.030823+08:00
3.065,101.6009,3.0732,101.6076,11.284418263485849,13.983333333333333,3.7256812874983036,13,2,1.2907692307692307,33.6,0,2025-08-27T13:06:51.030823+08:00,2025-08-27T13:06:51.030823+08:00
3.065,101.6009,3.0732,101.6076,2.930829054841011,6.633333333333334,2.837161770204454,13,2,0.728937728937729,33.6,0,2025-08-27T13:06:51.436966+08:00,2025-08-27T13:06:51.436966+08:00
3.065,101.6009,3.0732,101.6076,2.994489064453683,6.75,2.8476705743744413,13,2,0.7417582417582418,33.6,0,2025-08-27T13:06:51.436966+08:00,2025-08-27T13:06:51.445607+08:00
3.065,101.6009,3.0732,101.6076,4.22225312659458,9.083333333333334,3.7256812874983036,13,2,0.8384615384615385,33.6,0,2025-08-27T13:06:51.436966+08:00,2025-08-27T13:06:51.445607+08:00
3.065,101.6009,3.1579,101.7113,30.140741403061828,33.81666666666667,23.945688062812334,13,2,1.386876281613124,34,0,2025-08-27T13:20:52.155700+08:00,2025-08-27T13:20:52.155700+08:00
3.065,101.6009,3.1579,101.7113,27.568523700666702,34.083333333333336,25.89445277593923,13,2,1.2401455427531838,34,0,2025-08-27T13:20:52.155700+08:00,2025-08-27T13:20:52.156699+08:00
3.065,101.6009,3.1579,101.7113,29.197189445327528,39.583333333333336,24.37661832360678,13,2,1.340293453724605,34,0,2025-08-27T13:20:52.155700+08:00,2025-08-27T13:20:52.157699+08:00
3.065,101.6009,3.1579,101.7113,17.40436995300511,21.483333333333334,23.93525181678932,13,2,0.8810663021189338,34,0,2025-08-27T13:20:52.730602+08:00,2025-08-27T13:20:52.732000+08:00
3.065,101.6009,3.1579,101.7113,18.004218955282468,23.366666666666667,25.89445277593923,13,2,0.8502122498483929,34,0,2025-08-27T13:20:52.730602+08:00,2025-08-27T13:20:52.732000+08:00
3.065,101.6009,3.1579,101.7113,17.37650253238119,25.666666666666668,24.37661832360678,13,2,0.8690744920993227,34,0,2025-08-27T13:20:52.730602+08:00,2025-08-27T13:20:52.732000+08:00
3.065,101.6009,3.1579,101.7113,22.99475497241271,28.45,23.93525181678932,13,2,1.1667805878332194,34,0,2025-08-27T13:20:53.256437+08:00,2025-08-27T13:20:53.256437+08:00
3.065,101.6009,3.1579,101.7113,23.996527246756266,30.816666666666666,25.89445277593923,13,2,1.1212856276531231,34,0,2025-08-27T13:20:53.256437+08:00,2025-08-27T13:20:53.256437+08:00
3.065,101.6009,3.1579,101.7113,22.211857772749457,33.016666666666666,24.37661832360678,13,2,1.117945823927765,34,0,2025-08-27T13:20:53.256437+08:00,2025-08-27T13:20:53.256437+08:00
3.065,101.6009,3.1579,101.7113,18.788947686472103,23.083333333333332,23.93525181678932,13,2,0.9466848940533151,34,0,2025-08-27T13:20:53.828762+08:00,2025-08-27T13:20:53.829759+08:00
3.065,101.6009,3.1579,101.7113,20.216478714169483,25.733333333333334,25.89445277593923,13,2,0.9363250454821104,34,0,2025-08-27T13:20:53.828762+08:00,2025-08-27T13:20:53.830759+08:00
3.065,101.6009,3.1579,101.7113,18.931633445416505,27.65,24.37661832360678,13,2,0.9362302483069976,34,0,2025-08-27T13:20:53.828762+08:00,2025-08-27T13:20:53.831759+08:00
3.065,101.6009,3.1579,101.7113,25.722998792763637,31.85,23.945688062812334,13,2,1.30622009569378,34,0,2025-08-27T13:20:54.428622+08:00,2025-08-27T13:20:54.428622+08:00
3.065,101.6009,3.1579,101.7113,26.201883656702122,34.166666666666664,25.89445277593923,13,2,1.2431776834445116,34,0,2025-08-27T13:20:54.428622+08:00,2025-08-27T13:20:54.428622+08:00
3.065,101.6009,3.1579,101.7113,24.089898527568728,35.3,24.37661832360678,13,2,1.195259593679458,34,0,2025-08-27T13:20:54.428622+08:00,2025-08-27T13:20:54.428622+08:00
3.065,101.6009,3.1579,101.7113,21.682408798034682,25.766666666666666,23.93525181678932,13,2,1.0567327409432672,34,0,2025-08-27T13:20:55.003272+08:00,2025-08-27T13:20:55.003272+08:00
3.065,101.6009,3.1579,101.7113,22.99829289448729,28.383333333333333,25.89445277593923,13,2,1.0327471194663431,34,0,2025-08-27T13:20:55.003272+08:00,2025-08-27T13:20:55.003272+08:00
3.065,101.6009,3.1579,101.7113,21.8923302713282,30.95,24.37661832360678,13,2,1.0479683972911964,34,0,2025-08-27T13:20:55.003272+08:00,2025-08-27T13:20:55.003272+08:00
3.065,101.6009,3.1579,101.7113,41.138456479272975,50.733333333333334,23.945688062812334,13,2,2.0806561859193438,34,0,2025-08-27T13:20:55.552573+08:00,2025-08-27T13:20:55.553585+08:00
3.065,101.6009,3.1579,101.7113,40.99350275941844,50.8,25.89445277593923,13,2,1.848392965433596,34,0,2025-08-27T13:20:55.553079+08:00,2025-08-27T13:20:55.554594+08:00
3.065,101.6009,3.1579,101.7113,41.19233306424906,51.4,23.93525181678932,13,2,2.1079972658920028,34,0,2025-08-27T13:20:55.553079+08:00,2025-08-27T13:20:55.554594+08:00
3.065,101.6009,3.1579,101.7113,17.021652287716893,21.416666666666668,23.93525181678932,13,2,0.8783321941216679,34,0,2025-08-27T13:20:56.094175+08:00,2025-08-27T13:20:56.094175+08:00
3.065,101.6009,3.1579,101.7113,19.138347158645974,25.333333333333332,25.89445277593923,13,2,0.9217707701637355,34,0,2025-08-27T13:20:56.094175+08:00,2025-08-27T13:20:56.094175+08:00
3.065,101.6009,3.1579,101.7113,17.730646915762605,26.766666666666666,24.37661832360678,13,2,0.9063205417607223,34,0,2025-08-27T13:20:56.094175+08:00,2025-08-27T13:20:56.094175+08:00
3.065,101.6009,3.0732,101.6076,4.829520833831703,9.833333333333334,2.8476705743744413,13,2,1.0805860805860807,34,0,2025-08-27T13:20:56.524411+08:00,2025-08-27T13:20:56.524411+08:00
3.065,101.6009,3.0732,101.6076,4.872957147241498,10.016666666666667,2.837161770204454,13,2,1.1007326007326008,34,0,2025-08-27T13:20:56.524411+08:00,2025-08-27T13:20:56.524411+08:00
3.065,101.6009,3.0732,101.6076,5.306579817115779,10.783333333333333,3.7256812874983036,13,2,0.9953846153846153,34,0,2025-08-27T13:20:56.524411+08:00,2025-08-27T13:20:56.524411+08:00
3.065,101.6009,3.0732,101.6076,4.727604389836478,7.45,2.837161770204454,13,2,0.8186813186813188,34,0,2025-08-27T13:20:56.911612+08:00,2025-08-27T13:20:56.911612+08:00
3.065,101.6009,3.0732,101.6076,4.788936404657003,7.583333333333333,2.8476705743744413,13,2,0.8333333333333334,34,0,2025-08-27T13:20:56.911612+08:00,2025-08-27T13:20:56.911612+08:00
3.065,101.6009,3.0732,101.6076,6.3174484801858215,7.6,5.554907466351381,13,2,0.7930434782608695,34,0,2025-08-27T13:20:56.911612+08:00,2025-08-27T13:20:56.917607+08:00
3.065,101.6009,3.0732,101.6076,5.353750486135998,10.766666666666667,2.8476705743744413,13,2,1.1831501831501834,34,0,2025-08-27T13:20:57.313696+08:00,2025-08-27T13:20:57.313696+08:00
3.065,101.6009,3.0732,101.6076,5.418671796737071,11.016666666666667,2.837161770204454,13,2,1.2106227106227108,34,0,2025-08-27T13:20:57.313696+08:00,2025-08-27T13:20:57.315441+08:00
3.065,101.6009,3.0732,101.6076,6.148101455845627,11.866666666666667,3.7256812874983036,13,2,1.0953846153846154,34,0,2025-08-27T13:20:57.313696+08:00,2025-08-27T13:20:57.315441+08:00
3.065,101.6009,3.0732,101.6076,4.565331937097042,8.45,2.837161770204454,13,2,0.9285714285714285,34,0,2025-08-27T13:20:57.721642+08:00,2025-08-27T13:20:57.723651+08:00
3.065,101.6009,3.0732,101.6076,4.590896100558525,8.466666666666667,2.8476705743744413,13,2,0.9304029304029304,34,0,2025-08-27T13:20:57.721642+08:00,2025-08-27T13:20:57.723651+08:00
3.065,101.6009,3.0732,101.6076,5.536410480389424,10.05,3.7256812874983036,13,2,0.9276923076923077,34,0,2025-08-27T13:20:57.721642+08:00,2025-08-27T13:20:57.723651+08:00
3.065,101.6009,3.0732,101.6076,5.668250172511037,9.516666666666667,2.8476705743744413,13,2,1.0457875457875458,34,0,2025-08-27T13:20:58.119736+08:00,2025-08-27T13:20:58.119736+08:00
3.065,101.6009,3.0732,101.6076,6.658642287956367,10.683333333333334,3.7256812874983036,13,2,0.9861538461538462,34,0,2025-08-27T13:20:58.119736+08:00,2025-08-27T13:20:58.119736+08:00
3.065,101.6009,3.0732,101.6076,8.380756715952169,10.383333333333333,5.554907466351381,13,2,1.083478260869565,34,0,2025-08-27T13:20:58.119736+08:00,2025-08-27T13:20:58.119736+08:00
3.065,101.6009,3.0732,101.6076,4.859901900024425,9.4,2.837161770204454,13,2,1.032967032967033,34,0,2025-08-27T13:20:58.520456+08:00,2025-08-27T13:20:58.520456+08:00
3.065,101.6009,3.0732,101.6076,4.909543817638247,9.45,2.8476705743744413,13,2,1.0384615384615383,34,0,2025-08-27T13:20:58.520456+08:00,2025-08-27T13:20:58.520456+08:00
3.065,101.6009,3.0732,101.6076,6.0575758479189314,11.25,3.7256812874983036,13,2,1.0384615384615383,34,0,2025-08-27T13:20:58.520456+08:00,2025-08-27T13:20:58.520456+08:00
3.065,101.6009,3.0732,101.6076,9.465107535226705,13.25,2.8476705743744413,13,2,1.4560439560439562,34,0,2025-08-27T13:20:58.913194+08:00,2025-08-27T13:20:58.917168+08:00
3.065,101.6009,3.0732,101.6076,9.694908484246394,13.55,2.837161770204454,13,2,1.489010989010989,34,0,2025-08-27T13:20:58.913194+08:00,2025-08-27T13:20:58.917168+08:00
3.065,101.6009,3.0732,101.6076,8.690279835604032,13.983333333333333,3.7256812874983036,13,2,1.2907692307692307,34,0,2025-08-27T13:20:58.917168+08:00,2025-08-27T13:20:58.917168+08:00
3.065,101.6009,3.0732,101.6076,3.6789652918119558,6.633333333333334,2.837161770204454,13,2,0.728937728937729,34,0,2025-08-27T13:20:59.351301+08:00,2025-08-27T13:20:59.351301+08:00
3.065,101.6009,3.0732,101.6076,3.7013858624370455,6.75,2.8476705743744413,13,2,0.7417582417582418,34,0,2025-08-27T13:20:59.351301+08:00,2025-08-27T13:20:59.351301+08:00
3.065,101.6009,3.0732,101.6076,4.2369193142169905,9.083333333333334,3.7256812874983036,13,2,0.8384615384615385,34,0,2025-08-27T13:20:59.351301+08:00,2025-08-27T13:20:59.351301+08:00
3.065,101.6009,3.1579,101.7113,27.50017710424866,33.81666666666667,23.945688062812334,13,2,1.386876281613124,33.46,0,2025-08-27T13:41:27.568657+08:00,2025-08-27T13:41:27.569864+08:00
3.065,101.6009,3.1579,101.7113,25.240495189729618,34.083333333333336,25.89445277593923,13,2,1.2401455427531838,33.46,0,2025-08-27T13:41:27.568657+08:00,2025-08-27T13:41:27.571907+08:00
3.065,101.6009,3.1579,101.7113,26.773332675158862,39.583333333333336,24.37661832360678,13,2,1.340293453724605,33.46,0,2025-08-27T13:41:27.569864+08:00,2025-08-27T13:41:27.572439+08:00
3.065,101.6009,3.1579,101.7113,17.59840873033182,21.483333333333334,23.93525181678932,13,2,0.8810663021189338,33.46,0,2025-08-27T13:41:28.125331+08:00,2025-08-27T13:41:28.131253+08:00
3.065,101.6009,3.1579,101.7113,18.224051890024214,23.366666666666667,25.89445277593923,13,2,0.8502122498483929,33.46,0,2025-08-27T13:41:28.125331+08:00,2025-08-27T13:41:28.131253+08:00
3.065,101.6009,3.1579,101.7113,17.633596958480094,25.666666666666668,24.37661832360678,13,2,0.8690744920993227,33.46,0,2025-08-27T13:41:28.130544+08:00,2025-08-27T13:41:28.131253+08:00
3.065,101.6009,3.1579,101.7113,22.69880535495653,28.45,23.93525181678932,13,2,1.1667805878332194,33.46,0,2025-08-27T13:41:28.739468+08:00,2025-08-27T13:41:28.755492+08:00
3.065,101.6009,3.1579,101.7113,23.584062100833936,30.816666666666666,25.89445277593923,13,2,1.1212856276531231,33.46,0,2025-08-27T13:41:28.739468+08:00,2025-08-27T13:41:28.755492+08:00
3.065,101.6009,3.1579,101.7113,22.28966627855937,33.016666666666666,24.37661832360678,13,2,1.117945823927765,33.46,0,2025-08-27T13:41:28.739468+08:00,2025-08-27T13:41:28.755492+08:00
3.065,101.6009,3.1579,101.7113,19.324736368667637,23.083333333333332,23.93525181678932,13,2,0.9466848940533151,33.46,0,2025-08-27T13:41:29.341802+08:00,2025-08-27T13:41:29.341802+08:00
3.065,101.6009,3.1579,101.7113,20.48903410102024,25.733333333333334,25.89445277593923,13,2,0.9363250454821104,33.46,0,2025-08-27T13:41:29.341802+08:00,2025-08-27T13:41:29.341802+08:00
3.065,101.6009,3.1579,101.7113,19.397765500597423,27.65,24.37661832360678,13,2,0.9362302483069976,33.46,0,2025-08-27T13:41:29.341802+08:00,2025-08-27T13:41:29.341802+08:00
3.065,101.6009,3.1579,101.7113,28.342236726183224,31.466666666666665,23.945688062812334,13,2,1.290498974709501,33.46,0,2025-08-27T13:41:30.052005+08:00,2025-08-27T13:41:30.052005+08:00
3.065,101.6009,3.1579,101.7113,27.686827624445616,33.68333333333333,25.89445277593923,13,2,1.2255912674348088,33.46,0,2025-08-27T13:41:30.052005+08:00,2025-08-27T13:41:30.059918+08:00
3.065,101.6009,3.1579,101.7113,26.181852567106503,35.86666666666667,24.37661832360678,13,2,1.2144469525959367,33.46,0,2025-08-27T13:41:30.052005+08:00,2025-08-27T13:41:30.059918+08:00
3.065,101.6009,3.1579,101.7113,22.197868471145526,25.766666666666666,23.93525181678932,13,2,1.0567327409432672,33.46,0,2025-08-27T13:41:30.689230+08:00,2025-08-27T13:41:30.691335+08:00
3.065,101.6009,3.1579,101.7113,23.451187896957205,28.383333333333333,25.89445277593923,13,2,1.0327471194663431,33.46,0,2025-08-27T13:41:30.691335+08:00,2025-08-27T13:41:30.693374+08:00
3.065,101.6009,3.1579,101.7113,22.394611944831595,30.95,24.37661832360678,13,2,1.0479683972911964,33.46,0,2025-08-27T13:41:30.691335+08:00,2025-08-27T13:41:30.693374+08:00
3.065,101.6009,3.1579,101.7113,40.71968127120426,50.733333333333334,23.945688062812334,13,2,2.0806561859193438,33.46,0,2025-08-27T13:41:31.314654+08:00,2025-08-27T13:41:31.316563+08:00
3.065,101.6009,3.1579,101.7113,39.19045368334266,50.8,25.89445277593923,13,2,1.848392965433596,33.46,0,2025-08-27T13:41:31.316563+08:00,2025-08-27T13:41:31.316563+08:00
3.065,101.6009,3.1579,101.7113,41.20584822378207,51.4,23.93525181678932,13,2,2.1079972658920028,33.46,0,2025-08-27T13:41:31.316563+08:00,2025-08-27T13:41:31.320647+08:00
3.065,101.6009,3.1579,101.7113,16.46548132880721,21.416666666666668,23.93525181678932,13,2,0.8783321941216679,33.46,0,2025-08-27T13:41:31.921204+08:00,2025-08-27T13:41:31.921204+08:00
3.065,101.6009,3.1579,101.7113,18.41440310617428,25.333333333333332,25.89445277593923,13,2,0.9217707701637355,33.46,0,2025-08-27T13:41:31.921204+08:00,2025-08-27T13:41:31.925392+08:00
3.065,101.6009,3.1579,101.7113,17.189664803371993,26.766666666666666,24.37661832360678,13,2,0.9063205417607223,33.46,0,2025-08-27T13:41:31.921204+08:00,2025-08-27T13:41:31.925392+08:00
3.065,101.6009,3.0732,101.6076,6.557480676235283,9.833333333333334,2.8476705743744413,13,2,1.0805860805860807,33.46,0,2025-08-27T13:41:32.361313+08:00,2025-08-27T13:41:32.376999+08:00
3.065,101.6009,3.0732,101.6076,6.63294481533978,10.016666666666667,2.837161770204454,13,2,1.1007326007326008,33.46,0,2025-08-27T13:41:32.361313+08:00,2025-08-27T13:41:32.379428+08:00
3.065,101.6009,3.0732,101.6076,6.684800982754773,10.783333333333333,3.7256812874983036,13,2,0.9953846153846153,33.46,0,2025-08-27T13:41:32.361313+08:00,2025-08-27T13:41:32.379428+08:00
3.065,101.6009,3.0732,101.6076,3.691528404762045,7.45,2.837161770204454,13,2,0.8186813186813188,33.46,0,2025-08-27T13:41:32.825755+08:00,2025-08-27T13:41:32.826375+08:00
3.065,101.6009,3.0732,101.6076,4.05446831264579,7.583333333333333,2.8476705743744413,13,2,0.8333333333333334,33.46,0,2025-08-27T13:41:32.826375+08:00,2025-08-27T13:41:32.828569+08:00
3.065,101.6009,3.0732,101.6076,7.129948353917474,7.6,5.554907466351381,13,2,0.7930434782608695,33.46,0,2025-08-27T13:41:32.826375+08:00,2025-08-27T13:41:32.828569+08:00
3.065,101.6009,3.0732,101.6076,6.879936518483003,10.766666666666667,2.8476705743744413,13,2,1.1831501831501834,33.46,0,2025-08-27T13:41:33.350002+08:00,2025-08-27T13:41:33.350002+08:00
3.065,101.6009,3.0732,101.6076,6.880502739966263,11.016666666666667,2.837161770204454,13,2,1.2106227106227108,33.46,0,2025-08-27T13:41:33.350002+08:00,2025-08-27T13:41:33.352013+08:00
3.065,101.6009,3.0732,101.6076,8.034389345419605,11.866666666666667,3.7256812874983036,13,2,1.0953846153846154,33.46,0,2025-08-27T13:41:33.350002+08:00,2025-08-27T13:41:33.352013+08:00
3.065,101.6009,3.0732,101.6076,5.043158926474181,8.45,2.837161770204454,13,2,0.9285714285714285,33.46,0,2025-08-27T13:41:33.811700+08:00,2025-08-27T13:41:33.813463+08:00
3.065,101.6009,3.0732,101.6076,5.091203666261342,8.466666666666667,2.8476705743744413,13,2,0.9304029304029304,33.46,0,2025-08-27T13:41:33.812385+08:00,2025-08-27T13:41:33.814108+08:00
3.065,101.6009,3.0732,101.6076,6.720358345498104,10.05,3.7256812874983036,13,2,0.9276923076923077,33.46,0,2025-08-27T13:41:33.812385+08:00,2025-08-27T13:41:33.814850+08:00
3.065,101.6009,3.0732,101.6076,7.403312839651104,9.583333333333334,2.8476705743744413,13,2,1.0531135531135531,33.46,0,2025-08-27T13:41:34.202493+08:00,2025-08-27T13:41:34.202493+08:00
3.065,101.6009,3.0732,101.6076,8.912637475990362,10.833333333333334,3.7256812874983036,13,2,1.0,33.46,0,2025-08-27T13:41:34.202493+08:00,2025-08-27T13:41:34.212827+08:00
3.065,101.6009,3.0732,101.6076,10.94295846045204,10.266666666666667,5.554907466351381,13,2,1.071304347826087,33.46,0,2025-08-27T13:41:34.202493+08:00,2025-08-27T13:41:34.212827+08:00
3.065,101.6009,3.0732,101.6076,6.201541879521142,9.4,2.837161770204454,13,2,1.032967032967033,33.46,0,2025-08-27T13:41:34.622183+08:00,2025-08-27T13:41:34.625072+08:00
3.065,101.6009,3.0732,101.6076,6.233175978201354,9.45,2.8476705743744413,13,2,1.0384615384615383,33.46,0,2025-08-27T13:41:34.624197+08:00,2025-08-27T13:41:34.625072+08:00
